"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 06:00","2025","03","03","06:00","","-6.3","","-10.8","","71","","","","22","","12","","24.1","","100.21","","","","-11","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 07:00","2025","03","03","07:00","","-6.2","","-10.0","","74","","","","22","","13","","24.1","","100.22","","","","-12","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 08:00","2025","03","03","08:00","","-5.6","","-9.6","","74","","","","21","","10","","24.1","","100.24","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 09:00","2025","03","03","09:00","","-4.1","","-8.8","","70","","","","20","","12","","24.1","","100.18","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 10:00","2025","03","03","10:00","","-2.7","","-8.9","","63","","","","21","","13","","24.1","","100.14","","","","-7","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 11:00","2025","03","03","11:00","","-1.2","","-8.9","","56","","","","21","","14","","24.1","","100.11","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 12:00","2025","03","03","12:00","","0.0","","-9.0","","51","","","","20","","19","","24.1","","100.08","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 13:00","2025","03","03","13:00","","0.7","","-8.4","","51","","","","20","","22","","24.1","","99.96","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 14:00","2025","03","03","14:00","","1.3","","-8.3","","49","","","","20","","20","","24.1","","99.94","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 15:00","2025","03","03","15:00","","1.6","","-8.3","","48","","","","20","","19","","24.1","","99.88","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 16:00","2025","03","03","16:00","","2.6","","-10.1","","39","","","","23","","26","","24.1","","99.81","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 17:00","2025","03","03","17:00","","2.1","","-7.8","","48","","","","23","","19","","24.1","","99.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 18:00","2025","03","03","18:00","","1.2","","-6.8","","55","","","","21","","13","","24.1","","99.79","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 19:00","2025","03","03","19:00","","0.6","","-7.1","","56","","","","22","","16","","24.1","","99.79","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 20:00","2025","03","03","20:00","","0.8","","-7.4","","54","","","","21","","9","","24.1","","99.74","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 21:00","2025","03","03","21:00","","1.2","","-7.8","","51","","","","21","","14","","24.1","","99.71","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 22:00","2025","03","03","22:00","","0.6","","-7.1","","56","","","","21","","14","","24.1","","99.70","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-03 23:00","2025","03","03","23:00","","0.2","","-7.0","","58","","","","21","","12","","24.1","","99.66","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 00:00","2025","03","04","00:00","","-0.6","","-7.0","","62","","","","21","","11","","24.1","","99.65","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 01:00","2025","03","04","01:00","","-0.4","","-6.8","","62","","","","21","","13","","24.1","","99.58","","","","-5","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 02:00","2025","03","04","02:00","","0.2","","-6.5","","61","","","","22","","14","","24.1","","99.52","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 03:00","2025","03","04","03:00","","0.5","","-6.5","","59","","","","21","","12","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 04:00","2025","03","04","04:00","","0.9","","-6.1","","59","","","","17","","12","","24.1","","99.37","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 05:00","2025","03","04","05:00","","0.9","","-4.6","","66","","","","16","","7","","16.1","","99.37","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 06:00","2025","03","04","06:00","","1.3","","-4.5","","65","","","","14","","7","","24.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 07:00","2025","03","04","07:00","","1.6","","-4.8","","62","","","","14","","7","","24.1","","99.35","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 08:00","2025","03","04","08:00","","2.0","","-4.8","","61","","","","14","","8","","24.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 09:00","2025","03","04","09:00","","2.5","","-3.4","","65","","","","14","","8","","24.1","","99.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 10:00","2025","03","04","10:00","","3.8","","-3.7","","58","","","","21","","10","","24.1","","99.33","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 11:00","2025","03","04","11:00","","3.3","","0.8","","84","","","","20","","8","","19.3","","99.24","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 12:00","2025","03","04","12:00","","3.7","","0.6","","80","","","","16","","7","","24.1","","99.15","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 13:00","2025","03","04","13:00","","4.0","","0.6","","79","","","","14","","5","","24.1","","99.04","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 14:00","2025","03","04","14:00","","4.6","","-0.7","","68","","","","14","","9","","24.1","","98.95","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 15:00","2025","03","04","15:00","","6.2","","-1.2","","59","","","","19","","10","","24.1","","98.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 16:00","2025","03","04","16:00","","6.9","","-2.0","","53","","","","22","","13","","24.1","","98.86","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 17:00","2025","03","04","17:00","","6.3","","-1.0","","59","","","","21","","7","","24.1","","98.85","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 18:00","2025","03","04","18:00","","6.5","","-1.9","","55","","","","10","","3","","24.1","","98.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 19:00","2025","03","04","19:00","","5.0","","-1.5","","63","","","","8","","9","","24.1","","98.83","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 20:00","2025","03","04","20:00","","5.3","","-1.2","","63","","","","7","","8","","24.1","","98.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 21:00","2025","03","04","21:00","","5.0","","-0.9","","66","","","","8","","7","","24.1","","98.69","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 22:00","2025","03","04","22:00","","3.4","","-0.4","","76","","","","14","","10","","24.1","","98.66","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-04 23:00","2025","03","04","23:00","","3.5","","-1.4","","70","","","","7","","7","","24.1","","98.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 00:00","2025","03","05","00:00","","3.4","","-1.1","","72","","","","4","","9","","24.1","","98.54","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 01:00","2025","03","05","01:00","","3.4","","-1.2","","72","","","","4","","12","","24.1","","98.40","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 02:00","2025","03","05","02:00","","2.9","","-0.3","","79","","","","1","","7","","24.1","","98.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 03:00","2025","03","05","03:00","","2.2","","1.0","","92","","","","36","","7","","24.1","","98.30","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 04:00","2025","03","05","04:00","","3.1","","1.3","","88","","","","8","","10","","16.1","","98.20","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 05:00","2025","03","05","05:00","","2.9","","2.9","","100","","","","14","","8","","16.1","","98.17","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 06:00","2025","03","05","06:00","","2.8","","2.8","","100","","","","11","","8","","9.7","","98.03","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 07:00","2025","03","05","07:00","","3.0","","3.0","","100","","","","9","","14","","6.4","","97.91","","","","","","Moderate Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 08:00","2025","03","05","08:00","","3.5","","3.5","","100","","","","9","","15","","6.4","","97.68","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 09:00","2025","03","05","09:00","","4.5","","4.5","","100","","","","10","","21","","8.1","","97.57","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 10:00","2025","03","05","10:00","","4.7","","4.7","","100","","","","10","","22","","9.7","","97.40","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 11:00","2025","03","05","11:00","","5.5","","5.5","","100","","","","10","","10","","9.7","","97.28","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 12:00","2025","03","05","12:00","","5.8","","5.8","","100","","","","8","","16","","9.7","","97.13","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 13:00","2025","03","05","13:00","","5.9","","5.9","","100","","","","9","","5","","9.7","","97.03","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 14:00","2025","03","05","14:00","","6.0","","6.0","","100","","","","11","","21","","8.1","","96.86","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 15:00","2025","03","05","15:00","","6.4","","6.4","","100","","","","11","","13","","8.1","","96.75","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 16:00","2025","03","05","16:00","","7.0","","7.0","","100","","","","2","","7","","6.4","","96.71","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 17:00","2025","03","05","17:00","","6.6","","6.6","","100","","","","6","","7","","6.4","","96.68","","","","","","Rain Showers,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 18:00","2025","03","05","18:00","","6.8","","6.8","","100","","","","9","","5","","2.0","","96.67","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 19:00","2025","03","05","19:00","","5.3","","5.3","","100","","","","","","0","","0.2","","96.63","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 20:00","2025","03","05","20:00","","4.8","","4.8","","100","","","","23","","6","","0.2","","96.67","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 21:00","2025","03","05","21:00","","5.0","","5.0","","100","","","","15","","8","","0.4","","96.71","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 22:00","2025","03","05","22:00","","5.7","","5.7","","100","","","","22","","29","","12.9","","96.74","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-05 23:00","2025","03","05","23:00","","3.3","","3.3","","100","","","","23","","25","","24.1","","96.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 00:00","2025","03","06","00:00","","3.0","","1.9","","92","","","","21","","18","","24.1","","96.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 01:00","2025","03","06","01:00","","2.9","","1.3","","89","","","","21","","26","","24.1","","96.78","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 02:00","2025","03","06","02:00","","2.4","","1.3","","92","","","","21","","24","","16.1","","96.74","","","","","","Drizzle"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 03:00","2025","03","06","03:00","","2.1","","1.2","","94","","","","21","","27","","24.1","","96.70","","","","","","Drizzle"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 04:00","2025","03","06","04:00","","2.1","","1.2","","94","","","","22","","23","","24.1","","96.73","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 05:00","2025","03","06","05:00","","2.1","","1.2","","94","","","","24","","24","","24.1","","96.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 06:00","2025","03","06","06:00","","1.0","","-0.8","","88","","","","25","","32","","24.1","","96.93","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 07:00","2025","03","06","07:00","","0.2","","-2.6","","81","","","","25","","45","","24.1","","97.07","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 08:00","2025","03","06","08:00","","-0.5","","-2.8","","85","","","","26","","30","","24.1","","97.20","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 09:00","2025","03","06","09:00","","-1.4","","-6.3","","69","","","","29","","41","","24.1","","97.37","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 10:00","2025","03","06","10:00","","-2.2","","-7.4","","68","","","","28","","37","","24.1","","97.49","","","","-10","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 11:00","2025","03","06","11:00","","-2.9","","-7.6","","70","","","","27","","45","","8.1","","97.60","","","","-12","","Snow Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 12:00","2025","03","06","12:00","","-3.1","","-8.3","","68","","","","27","","40","","24.1","","97.68","","","","-12","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 13:00","2025","03","06","13:00","","-3.0","","-8.2","","68","","","","28","","43","","19.3","","97.73","","","","-12","","Snow Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 14:00","2025","03","06","14:00","","-1.9","","-7.5","","65","","","","28","","52","","24.1","","97.75","","","","-11","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 15:00","2025","03","06","15:00","","-2.1","","-7.5","","67","","","","28","","50","","24.1","","97.86","","","","-11","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 16:00","2025","03","06","16:00","","-1.7","","-7.1","","67","","","","29","","52","","24.1","","97.94","","","","-11","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 17:00","2025","03","06","17:00","","-1.7","","-7.7","","64","","","","29","","50","","24.1","","98.02","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 18:00","2025","03","06","18:00","","-1.6","","-7.2","","66","","","","29","","36","","24.1","","98.10","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 19:00","2025","03","06","19:00","","-2.0","","-6.7","","70","","","","28","","44","","24.1","","98.18","","","","-10","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 20:00","2025","03","06","20:00","","-1.8","","-6.5","","70","","","","29","","41","","24.1","","98.27","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 21:00","2025","03","06","21:00","","-1.6","","-6.5","","69","","","","29","","35","","24.1","","98.39","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 22:00","2025","03","06","22:00","","-1.9","","-7.6","","65","","","","30","","31","","24.1","","98.46","","","","-9","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-06 23:00","2025","03","06","23:00","","-2.1","","-7.3","","68","","","","28","","24","","24.1","","98.48","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-07 00:00","2025","03","07","00:00","","-2.0","","-7.3","","67","","","","28","","22","","24.1","","98.53","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-07 01:00","2025","03","07","01:00","","-2.5","","-7.5","","69","","","","29","","23","","24.1","","98.52","","","","-9","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-07 02:00","2025","03","07","02:00","","-2.3","","-8.2","","64","","","","28","","23","","24.1","","98.53","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-07 03:00","2025","03","07","03:00","","-2.2","","-7.6","","67","","","","27","","30","","24.1","","98.48","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-03-07 04:00","2025","03","07","04:00","","-2.4","","-5.3","","81","","","","26","","29","","24.1","","98.53","","","","-9","","Mostly Cloudy"
