"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 05:00","2023","08","06","05:00","","15.4","","12.9","","85","","","","","","0","","24.1","","99.66","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 06:00","2023","08","06","06:00","","16.0","","12.8","","81","","","","3","","6","","24.1","","99.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 07:00","2023","08","06","07:00","","17.7","","13.9","","78","","","","5","","6","","24.1","","99.61","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 08:00","2023","08","06","08:00","","20.7","","16.0","","74","","","","9","","11","","24.1","","99.59","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 09:00","2023","08","06","09:00","","22.4","","15.5","","64","","","","11","","16","","24.1","","99.54","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 10:00","2023","08","06","10:00","","22.9","","12.8","","52","","","","11","","22","","24.1","","99.51","","26","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 11:00","2023","08","06","11:00","","23.5","","14.3","","56","","","","9","","25","","24.1","","99.44","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 12:00","2023","08","06","12:00","","25.0","","14.3","","51","","","","8","","18","","24.1","","99.42","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 13:00","2023","08","06","13:00","","24.1","","13.7","","52","","","","7","","16","","24.1","","99.39","","27","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 14:00","2023","08","06","14:00","","23.2","","13.6","","54","","","","10","","23","","24.1","","99.35","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 15:00","2023","08","06","15:00","","22.9","","14.1","","57","","","","8","","19","","24.1","","99.31","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 16:00","2023","08","06","16:00","","22.6","","12.3","","52","","","","8","","22","","24.1","","99.24","","25","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 17:00","2023","08","06","17:00","","21.6","","14.2","","62","","","","6","","14","","24.1","","99.16","","25","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 18:00","2023","08","06","18:00","","22.3","","11.7","","51","","","","9","","19","","24.1","","99.10","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 19:00","2023","08","06","19:00","","22.7","","9.1","","41","","","","8","","20","","24.1","","99.03","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 20:00","2023","08","06","20:00","","20.3","","14.3","","68","","","","7","","14","","19.3","","99.01","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 21:00","2023","08","06","21:00","","20.5","","13.6","","64","","","","6","","17","","24.1","","98.97","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 22:00","2023","08","06","22:00","","18.6","","14.6","","77","","","","4","","16","","9.7","","98.98","","","","","","Moderate Rain Showers,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06 23:00","2023","08","06","23:00","","18.7","","16.3","","85","","","","6","","14","","19.3","","98.88","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-07 00:00","2023","08","07","00:00","","19.8","","17.4","","86","","","","8","","20","","12.9","","98.79","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-07 01:00","2023","08","07","01:00","","19.9","","19.9","","100","","","","8","","18","","24.1","","98.69","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-07 02:00","2023","08","07","02:00","","20.2","","20.2","","100","","","","8","","10","","19.3","","98.65","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-07 03:00","2023","08","07","03:00","","20.0","","20.0","","100","","","","8","","20","","19.3","","98.59","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-07 04:00","2023","08","07","04:00","","20.3","","20.3","","100","","","","11","","18","","19.3","","98.55","","28","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-07 05:00","2023","08","07","05:00","","20.7","","20.7","","100","","","","16","","9","","9.7","","98.54","","29","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-07 06:00","2023","08","07","06:00","","20.5","","20.5","","100","","","","14","","8","","9.7","","98.50","","28","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-07 07:00","2023","08","07","07:00","","20.9","","20.9","","100","","","","15","","10","","9.7","","98.51","","29","","","","Fog"
