"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-01 14:00","2025","10","01","14:00","","16.8","","8.5","","58","","","","13","","8","","24.1","","100.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-01 15:00","2025","10","01","15:00","","16.9","","8.9","","59","","","","11","","12","","24.1","","100.58","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-01 16:00","2025","10","01","16:00","","16.3","","8.3","","59","","","","14","","14","","24.1","","100.57","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-01 17:00","2025","10","01","17:00","","15.5","","8.0","","61","","","","15","","14","","24.1","","100.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-01 18:00","2025","10","01","18:00","","14.5","","8.2","","65","","","","14","","8","","24.1","","100.61","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-01 19:00","2025","10","01","19:00","","14.2","","7.8","","65","","","","12","","6","","24.1","","100.66","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-01 20:00","2025","10","01","20:00","","13.9","","7.8","","66","","","","11","","4","","24.1","","100.70","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-01 21:00","2025","10","01","21:00","","13.6","","7.7","","67","","","","7","","4","","24.1","","100.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-01 22:00","2025","10","01","22:00","","13.2","","7.8","","70","","","","7","","5","","24.1","","100.76","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-01 23:00","2025","10","01","23:00","","12.7","","8.0","","73","","","","7","","8","","24.1","","100.75","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 00:00","2025","10","02","00:00","","12.4","","8.1","","75","","","","7","","5","","24.1","","100.75","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 01:00","2025","10","02","01:00","","12.0","","8.0","","76","","","","4","","7","","24.1","","100.77","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 02:00","2025","10","02","02:00","","10.8","","7.5","","80","","","","2","","9","","24.1","","100.78","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 03:00","2025","10","02","03:00","","10.1","","7.2","","82","","","","4","","9","","24.1","","100.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 04:00","2025","10","02","04:00","","10.2","","6.3","","76","","","","5","","7","","24.1","","100.78","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 05:00","2025","10","02","05:00","","9.8","","5.8","","76","","","","2","","7","","24.1","","100.83","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 06:00","2025","10","02","06:00","","10.0","","5.4","","73","","","","1","","5","","24.1","","100.85","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 07:00","2025","10","02","07:00","","10.3","","5.7","","73","","","","3","","7","","24.1","","100.87","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 08:00","2025","10","02","08:00","","13.1","","7.1","","67","","","","3","","9","","24.1","","100.88","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 09:00","2025","10","02","09:00","","15.0","","9.0","","67","","","","10","","7","","24.1","","100.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 10:00","2025","10","02","10:00","","16.5","","8.2","","58","","","","11","","10","","24.1","","100.90","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 11:00","2025","10","02","11:00","","17.4","","8.1","","54","","","","7","","8","","24.1","","100.84","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 12:00","2025","10","02","12:00","","17.9","","6.7","","47","","","","13","","16","","24.1","","100.81","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 13:00","2025","10","02","13:00","","17.9","","7.8","","51","","","","11","","13","","24.1","","100.76","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 14:00","2025","10","02","14:00","","18.5","","8.3","","51","","","","12","","9","","24.1","","100.71","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 15:00","2025","10","02","15:00","","17.9","","8.6","","54","","","","11","","13","","24.1","","100.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 16:00","2025","10","02","16:00","","18.0","","5.9","","45","","","","13","","16","","24.1","","100.65","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 17:00","2025","10","02","17:00","","17.1","","6.6","","50","","","","13","","12","","24.1","","100.65","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 18:00","2025","10","02","18:00","","15.7","","8.3","","61","","","","10","","10","","24.1","","100.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 19:00","2025","10","02","19:00","","14.7","","9.2","","69","","","","9","","9","","24.1","","100.63","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 20:00","2025","10","02","20:00","","14.6","","9.5","","71","","","","10","","5","","24.1","","100.61","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 21:00","2025","10","02","21:00","","14.4","","9.8","","74","","","","9","","3","","24.1","","100.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 22:00","2025","10","02","22:00","","13.9","","10.3","","79","","","","9","","4","","24.1","","100.56","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-02 23:00","2025","10","02","23:00","","13.6","","9.5","","76","","","","2","","5","","24.1","","100.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 00:00","2025","10","03","00:00","","12.0","","9.0","","82","","","","3","","5","","24.1","","100.51","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 01:00","2025","10","03","01:00","","11.2","","8.4","","83","","","","1","","8","","24.1","","100.51","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 02:00","2025","10","03","02:00","","10.8","","8.2","","84","","","","35","","4","","24.1","","100.47","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 03:00","2025","10","03","03:00","","10.9","","8.4","","84","","","","2","","6","","24.1","","100.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 04:00","2025","10","03","04:00","","9.7","","7.9","","89","","","","32","","8","","24.1","","100.42","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 05:00","2025","10","03","05:00","","9.7","","8.2","","91","","","","","","0","","24.1","","100.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 06:00","2025","10","03","06:00","","10.2","","8.6","","90","","","","2","","4","","24.1","","100.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 07:00","2025","10","03","07:00","","11.0","","8.8","","86","","","","","","0","","19.3","","100.44","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 08:00","2025","10","03","08:00","","13.8","","10.7","","81","","","","31","","5","","19.3","","100.44","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 09:00","2025","10","03","09:00","","16.6","","12.6","","77","","","","24","","4","","19.3","","100.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 10:00","2025","10","03","10:00","","19.2","","12.9","","66","","","","21","","7","","24.1","","100.39","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 11:00","2025","10","03","11:00","","21.4","","12.5","","57","","","","19","","11","","24.1","","100.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 12:00","2025","10","03","12:00","","22.4","","13.1","","55","","","","11","","6","","24.1","","100.32","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 13:00","2025","10","03","13:00","","23.4","","14.3","","56","","","","17","","13","","24.1","","100.24","","27","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 14:00","2025","10","03","14:00","","23.8","","12.7","","49","","","","15","","13","","24.1","","100.18","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 15:00","2025","10","03","15:00","","23.8","","12.5","","48","","","","13","","15","","24.1","","100.12","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 16:00","2025","10","03","16:00","","23.4","","13.4","","53","","","","14","","13","","24.1","","100.08","","26","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 17:00","2025","10","03","17:00","","22.4","","13.8","","58","","","","15","","14","","24.1","","100.08","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 18:00","2025","10","03","18:00","","21.0","","13.6","","62","","","","16","","10","","24.1","","100.09","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 19:00","2025","10","03","19:00","","20.7","","13.2","","62","","","","17","","8","","24.1","","100.10","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 20:00","2025","10","03","20:00","","20.1","","13.7","","66","","","","17","","4","","24.1","","100.13","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 21:00","2025","10","03","21:00","","19.1","","14.2","","73","","","","19","","5","","24.1","","100.13","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 22:00","2025","10","03","22:00","","18.0","","12.6","","70","","","","24","","10","","24.1","","100.12","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-03 23:00","2025","10","03","23:00","","16.9","","12.2","","73","","","","27","","9","","24.1","","100.13","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 00:00","2025","10","04","00:00","","16.7","","11.4","","71","","","","26","","5","","24.1","","100.09","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 01:00","2025","10","04","01:00","","17.5","","11.0","","65","","","","24","","8","","24.1","","100.09","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 02:00","2025","10","04","02:00","","16.4","","10.6","","68","","","","29","","3","","24.1","","100.09","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 03:00","2025","10","04","03:00","","16.8","","10.8","","67","","","","19","","5","","24.1","","100.09","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 04:00","2025","10","04","04:00","","16.7","","10.4","","66","","","","","","0","","24.1","","100.09","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 05:00","2025","10","04","05:00","","15.1","","10.2","","72","","","","22","","3","","24.1","","100.10","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 06:00","2025","10","04","06:00","","16.3","","10.0","","66","","","","17","","4","","24.1","","100.11","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 07:00","2025","10","04","07:00","","16.8","","10.2","","65","","","","17","","5","","24.1","","100.17","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 08:00","2025","10","04","08:00","","19.0","","11.0","","59","","","","16","","5","","19.3","","100.18","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 09:00","2025","10","04","09:00","","20.7","","12.4","","59","","","","14","","4","","19.3","","100.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 10:00","2025","10","04","10:00","","22.8","","13.4","","55","","","","14","","8","","24.1","","100.19","","26","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 11:00","2025","10","04","11:00","","25.8","","11.8","","41","","","","23","","9","","24.1","","100.16","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 12:00","2025","10","04","12:00","","25.2","","13.7","","48","","","","14","","11","","24.1","","100.12","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 13:00","2025","10","04","13:00","","26.3","","14.6","","48","","","","15","","14","","24.1","","100.06","","30","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 14:00","2025","10","04","14:00","","26.4","","13.7","","45","","","","14","","16","","24.1","","100.04","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 15:00","2025","10","04","15:00","","26.4","","14.5","","48","","","","15","","18","","24.1","","100.02","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 16:00","2025","10","04","16:00","","25.9","","14.0","","47","","","","15","","16","","24.1","","100.00","","29","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 17:00","2025","10","04","17:00","","25.1","","13.2","","47","","","","15","","15","","24.1","","99.98","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 18:00","2025","10","04","18:00","","24.2","","12.9","","49","","","","17","","10","","24.1","","99.98","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 19:00","2025","10","04","19:00","","23.4","","12.2","","49","","","","18","","10","","24.1","","100.00","","26","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 20:00","2025","10","04","20:00","","22.5","","12.2","","52","","","","17","","8","","24.1","","100.02","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 21:00","2025","10","04","21:00","","21.7","","11.5","","52","","","","22","","8","","24.1","","100.06","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 22:00","2025","10","04","22:00","","21.4","","11.1","","51","","","","24","","4","","24.1","","100.08","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-04 23:00","2025","10","04","23:00","","20.2","","11.1","","55","","","","12","","3","","24.1","","100.09","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 00:00","2025","10","05","00:00","","19.3","","13.4","","69","","","","14","","7","","24.1","","100.08","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 01:00","2025","10","05","01:00","","18.1","","15.4","","84","","","","","","0","","24.1","","100.10","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 02:00","2025","10","05","02:00","","16.8","","15.1","","89","","","","","","0","","24.1","","100.10","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 03:00","2025","10","05","03:00","","16.6","","15.3","","92","","","","","","0","","24.1","","100.11","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 04:00","2025","10","05","04:00","","16.3","","15.3","","94","","","","13","","3","","24.1","","100.14","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 05:00","2025","10","05","05:00","","15.5","","14.3","","93","","","","","","0","","24.1","","100.17","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 06:00","2025","10","05","06:00","","16.6","","15.3","","92","","","","18","","3","","19.3","","100.22","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 07:00","2025","10","05","07:00","","16.7","","15.4","","92","","","","","","0","","19.3","","100.24","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 08:00","2025","10","05","08:00","","19.0","","16.4","","85","","","","17","","5","","24.1","","100.28","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 09:00","2025","10","05","09:00","","21.1","","15.1","","68","","","","19","","5","","24.1","","100.29","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 10:00","2025","10","05","10:00","","23.3","","15.2","","60","","","","19","","10","","24.1","","100.28","","27","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 11:00","2025","10","05","11:00","","24.6","","17.1","","63","","","","14","","7","","24.1","","100.26","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 12:00","2025","10","05","12:00","","25.4","","16.8","","58","","","","14","","17","","24.1","","100.21","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 13:00","2025","10","05","13:00","","26.4","","16.0","","52","","","","14","","18","","24.1","","100.15","","31","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 14:00","2025","10","05","14:00","","26.8","","15.9","","51","","","","15","","17","","24.1","","100.11","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 15:00","2025","10","05","15:00","","26.7","","15.0","","48","","","","15","","17","","24.1","","100.05","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 16:00","2025","10","05","16:00","","26.8","","14.1","","45","","","","17","","17","","24.1","","100.01","","30","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 17:00","2025","10","05","17:00","","26.1","","12.8","","43","","","","16","","13","","24.1","","100.00","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 18:00","2025","10","05","18:00","","24.5","","12.2","","46","","","","18","","13","","24.1","","99.98","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 19:00","2025","10","05","19:00","","24.0","","11.7","","46","","","","20","","13","","24.1","","99.99","","26","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 20:00","2025","10","05","20:00","","22.3","","12.0","","52","","","","23","","9","","24.1","","100.01","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 21:00","2025","10","05","21:00","","21.9","","12.3","","54","","","","16","","8","","24.1","","100.01","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 22:00","2025","10","05","22:00","","19.9","","12.3","","61","","","","15","","9","","24.1","","100.01","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-05 23:00","2025","10","05","23:00","","19.4","","12.7","","65","","","","17","","4","","24.1","","100.00","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 00:00","2025","10","06","00:00","","18.9","","12.8","","68","","","","18","","5","","24.1","","99.98","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 01:00","2025","10","06","01:00","","18.4","","12.9","","70","","","","16","","6","","24.1","","99.98","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 02:00","2025","10","06","02:00","","16.6","","12.8","","78","","","","17","","7","","24.1","","99.95","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 03:00","2025","10","06","03:00","","15.9","","12.3","","79","","","","20","","4","","24.1","","99.97","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 04:00","2025","10","06","04:00","","16.6","","12.1","","74","","","","","","0","","24.1","","99.99","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 05:00","2025","10","06","05:00","","16.4","","12.4","","77","","","","","","0","","24.1","","100.03","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 06:00","2025","10","06","06:00","","16.6","","12.6","","77","","","","","","0","","24.1","","100.04","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 07:00","2025","10","06","07:00","","16.7","","13.5","","81","","","","26","","4","","24.1","","100.07","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 08:00","2025","10","06","08:00","","19.1","","14.8","","76","","","","26","","12","","24.1","","100.08","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 09:00","2025","10","06","09:00","","22.2","","14.7","","62","","","","22","","12","","24.1","","100.09","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 10:00","2025","10","06","10:00","","22.9","","16.5","","67","","","","14","","9","","24.1","","100.06","","28","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 11:00","2025","10","06","11:00","","25.7","","15.5","","53","","","","22","","14","","24.1","","100.02","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 12:00","2025","10","06","12:00","","27.1","","14.9","","46","","","","22","","23","","24.1","","99.98","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 13:00","2025","10","06","13:00","","26.2","","15.4","","51","","","","25","","23","","24.1","","99.91","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 14:00","2025","10","06","14:00","","27.9","","15.2","","46","","","","22","","26","","24.1","","99.85","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 15:00","2025","10","06","15:00","","27.2","","15.2","","47","","","","20","","23","","24.1","","99.81","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 16:00","2025","10","06","16:00","","27.0","","15.3","","48","","","","24","","20","","24.1","","99.78","","31","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 17:00","2025","10","06","17:00","","26.4","","13.2","","43","","","","21","","19","","24.1","","99.77","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 18:00","2025","10","06","18:00","","25.5","","13.2","","46","","","","22","","18","","24.1","","99.77","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 19:00","2025","10","06","19:00","","24.2","","13.2","","50","","","","20","","14","","24.1","","99.78","","27","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 20:00","2025","10","06","20:00","","23.5","","13.3","","52","","","","20","","15","","24.1","","99.76","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 21:00","2025","10","06","21:00","","22.9","","13.5","","55","","","","21","","19","","24.1","","99.74","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 22:00","2025","10","06","22:00","","21.6","","13.6","","60","","","","21","","12","","24.1","","99.71","","25","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-06 23:00","2025","10","06","23:00","","20.2","","13.7","","66","","","","22","","9","","24.1","","99.67","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-07 00:00","2025","10","07","00:00","","19.6","","13.8","","69","","","","23","","9","","24.1","","99.60","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-07 01:00","2025","10","07","01:00","","18.9","","13.8","","72","","","","23","","8","","24.1","","99.54","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-07 02:00","2025","10","07","02:00","","19.4","","14.6","","73","","","","22","","14","","24.1","","99.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-07 03:00","2025","10","07","03:00","","19.8","","15.4","","75","","","","21","","10","","24.1","","99.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-07 04:00","2025","10","07","04:00","","19.8","","16.0","","78","","","","21","","13","","24.1","","99.40","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-07 05:00","2025","10","07","05:00","","20.0","","16.9","","82","","","","20","","14","","24.1","","99.37","","25","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-07 06:00","2025","10","07","06:00","","19.4","","17.8","","90","","","","22","","18","","24.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-07 07:00","2025","10","07","07:00","","19.8","","17.6","","87","","","","21","","19","","24.1","","99.34","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-07 08:00","2025","10","07","08:00","","19.9","","17.9","","88","","","","23","","14","","24.1","","99.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-10-07 09:00","2025","10","07","09:00","","20.3","","17.8","","85","","","","22","","16","","24.1","","99.39","","26","","","","NA"
