"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 00:00","2026","02","01","00:00","","-12.8","","-18.7","","62","","","","36","","27","","24.1","","100.21","","","","-23","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 01:00","2026","02","01","01:00","","-13.8","","-19.1","","65","","","","35","","18","","24.1","","100.17","","","","-22","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 02:00","2026","02","01","02:00","","-14.4","","-19.6","","65","","","","34","","19","","24.1","","100.15","","","","-23","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 03:00","2026","02","01","03:00","","-14.7","","-19.9","","65","","","","34","","22","","24.1","","100.15","","","","-24","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 04:00","2026","02","01","04:00","","-15.1","","-20.2","","65","","","","34","","17","","24.1","","100.16","","","","-24","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 05:00","2026","02","01","05:00","","-15.0","","-20.0","","66","","","","34","","18","","24.1","","100.15","","","","-24","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 06:00","2026","02","01","06:00","","-15.0","","-20.0","","66","","","","34","","24","","24.1","","100.11","","","","-25","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 07:00","2026","02","01","07:00","","-15.4","","-20.2","","68","","","","33","","22","","24.1","","100.09","","","","-25","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 08:00","2026","02","01","08:00","","-15.7","","-20.2","","68","","","","34","","17","","24.1","","100.06","","","","-24","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 09:00","2026","02","01","09:00","","-14.5","","-20.1","","63","","","","36","","19","","24.1","","100.10","","","","-23","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 10:00","2026","02","01","10:00","","-13.1","","-19.8","","58","","","","2","","15","","24.1","","100.12","","","","-21","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 11:00","2026","02","01","11:00","","-11.5","","-19.3","","53","","","","35","","22","","24.1","","100.12","","","","-20","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 12:00","2026","02","01","12:00","","-9.3","","-20.0","","42","","","","35","","23","","24.1","","100.06","","","","-18","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 13:00","2026","02","01","13:00","","-7.2","","-19.9","","36","","","","35","","21","","24.1","","99.99","","","","-15","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 14:00","2026","02","01","14:00","","-5.7","","-18.7","","36","","","","35","","24","","24.1","","99.91","","","","-13","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 15:00","2026","02","01","15:00","","-5.5","","-18.4","","36","","","","33","","30","","24.1","","99.88","","","","-14","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 16:00","2026","02","01","16:00","","-5.6","","-17.6","","39","","","","34","","23","","24.1","","99.89","","","","-13","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 17:00","2026","02","01","17:00","","-6.0","","-19.2","","35","","","","34","","23","","24.1","","99.89","","","","-13","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 18:00","2026","02","01","18:00","","-7.0","","-16.4","","48","","","","34","","26","","24.1","","99.93","","","","-15","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 19:00","2026","02","01","19:00","","-8.1","","-17.6","","47","","","","35","","18","","24.1","","99.98","","","","-15","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 20:00","2026","02","01","20:00","","-9.5","","-18.1","","50","","","","32","","16","","24.1","","99.97","","","","-16","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 21:00","2026","02","01","21:00","","-10.3","","-18.4","","52","","","","31","","15","","24.1","","99.97","","","","-17","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 22:00","2026","02","01","22:00","","-11.5","","-17.7","","60","","","","31","","17","","24.1","","99.97","","","","-19","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-01 23:00","2026","02","01","23:00","","-11.5","","-16.9","","65","","","","32","","15","","24.1","","99.96","","","","-19","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-02 00:00","2026","02","02","00:00","","-12.6","","-17.4","","68","","","","31","","17","","24.1","","99.96","","","","-20","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-02 01:00","2026","02","02","01:00","","-12.4","","-17.4","","67","","","","30","","13","","24.1","","99.97","","","","-19","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-02-02 02:00","2026","02","02","02:00","","-12.9","","-16.0","","78","","","","28","","9","","24.1","","99.99","","","","-18","","NA"
