"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 10:00","2025","08","01","10:00","","22.9","","9.1","","41","","","","1","","14","","24.1","","100.59","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 11:00","2025","08","01","11:00","","21.7","","7.4","","39","","","","3","","13","","24.1","","100.60","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 12:00","2025","08","01","12:00","","22.5","","4.5","","31","","","","36","","7","","24.1","","100.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 13:00","2025","08","01","13:00","","22.3","","5.9","","34","","","","3","","11","","24.1","","100.58","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 14:00","2025","08","01","14:00","","24.0","","3.3","","26","","","","35","","26","","24.1","","100.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 15:00","2025","08","01","15:00","","24.2","","4.7","","28","","","","35","","22","","24.1","","100.54","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 16:00","2025","08","01","16:00","","24.7","","5.8","","29","","","","36","","19","","24.1","","100.51","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 17:00","2025","08","01","17:00","","24.1","","4.4","","27","","","","35","","16","","24.1","","100.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 18:00","2025","08","01","18:00","","23.4","","5.2","","30","","","","36","","14","","24.1","","100.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 19:00","2025","08","01","19:00","","22.6","","4.8","","31","","","","35","","11","","24.1","","100.48","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 20:00","2025","08","01","20:00","","21.1","","8.2","","43","","","","35","","15","","24.1","","100.52","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 21:00","2025","08","01","21:00","","20.1","","8.6","","47","","","","34","","26","","24.1","","100.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 22:00","2025","08","01","22:00","","18.8","","9.3","","54","","","","36","","19","","24.1","","100.60","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-01 23:00","2025","08","01","23:00","","17.7","","9.6","","58","","","","35","","15","","24.1","","100.60","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 00:00","2025","08","02","00:00","","17.0","","9.5","","61","","","","35","","13","","24.1","","100.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 01:00","2025","08","02","01:00","","16.6","","9.2","","62","","","","33","","12","","24.1","","100.60","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 02:00","2025","08","02","02:00","","15.9","","8.9","","63","","","","34","","13","","24.1","","100.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 03:00","2025","08","02","03:00","","15.0","","8.9","","67","","","","36","","7","","24.1","","100.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 04:00","2025","08","02","04:00","","14.9","","8.9","","67","","","","34","","7","","24.1","","100.60","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 05:00","2025","08","02","05:00","","14.5","","9.4","","71","","","","31","","8","","24.1","","100.60","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 06:00","2025","08","02","06:00","","15.3","","9.8","","69","","","","30","","8","","24.1","","100.66","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 07:00","2025","08","02","07:00","","17.4","","10.6","","64","","","","31","","11","","24.1","","100.68","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 08:00","2025","08","02","08:00","","20.2","","9.8","","51","","","","33","","7","","24.1","","100.66","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 09:00","2025","08","02","09:00","","22.5","","8.7","","41","","","","36","","10","","24.1","","100.65","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 10:00","2025","08","02","10:00","","23.3","","7.7","","36","","","","34","","8","","24.1","","100.61","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 11:00","2025","08","02","11:00","","23.9","","8.6","","37","","","","","","0","","24.1","","100.56","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 12:00","2025","08","02","12:00","","25.6","","11.1","","40","","","","17","","3","","24.1","","100.50","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 13:00","2025","08","02","13:00","","25.1","","6.3","","29","","","","21","","4","","24.1","","100.44","","25","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 14:00","2025","08","02","14:00","","25.0","","9.5","","37","","","","15","","21","","24.1","","100.39","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 15:00","2025","08","02","15:00","","26.2","","8.5","","32","","","","1","","17","","19.3","","100.33","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 16:00","2025","08","02","16:00","","26.5","","8.6","","32","","","","32","","16","","19.3","","100.28","","27","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 17:00","2025","08","02","17:00","","26.2","","9.0","","33","","","","29","","19","","16.1","","100.23","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 18:00","2025","08","02","18:00","","25.4","","10.3","","38","","","","30","","13","","19.3","","100.19","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 19:00","2025","08","02","19:00","","24.6","","11.3","","43","","","","31","","16","","16.1","","100.18","","27","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 20:00","2025","08","02","20:00","","23.2","","12.4","","50","","","","29","","15","","16.1","","100.21","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 21:00","2025","08","02","21:00","","22.4","","12.9","","54","","","","29","","13","","24.1","","100.23","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 22:00","2025","08","02","22:00","","21.4","","12.7","","57","","","","29","","13","","24.1","","100.23","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-02 23:00","2025","08","02","23:00","","20.6","","12.6","","60","","","","30","","14","","24.1","","100.24","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 00:00","2025","08","03","00:00","","19.9","","12.5","","62","","","","30","","11","","24.1","","100.23","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 01:00","2025","08","03","01:00","","17.9","","12.3","","69","","","","27","","13","","24.1","","100.21","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 02:00","2025","08","03","02:00","","18.7","","12.3","","66","","","","31","","9","","24.1","","100.17","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 03:00","2025","08","03","03:00","","17.5","","12.0","","70","","","","28","","6","","24.1","","100.17","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 04:00","2025","08","03","04:00","","16.5","","11.5","","72","","","","25","","8","","24.1","","100.17","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 05:00","2025","08","03","05:00","","16.4","","11.2","","71","","","","25","","5","","19.3","","100.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 06:00","2025","08","03","06:00","","17.4","","11.6","","68","","","","29","","11","","12.9","","100.23","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 07:00","2025","08","03","07:00","","19.4","","12.4","","64","","","","31","","9","","12.9","","100.24","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 08:00","2025","08","03","08:00","","21.7","","13.8","","60","","","","29","","11","","12.9","","100.21","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 09:00","2025","08","03","09:00","","23.8","","12.8","","50","","","","29","","15","","12.9","","100.20","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 10:00","2025","08","03","10:00","","25.6","","10.7","","39","","","","31","","17","","12.9","","100.16","","27","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 11:00","2025","08","03","11:00","","25.8","","13.0","","45","","","","28","","8","","9.7","","100.11","","29","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 12:00","2025","08","03","12:00","","27.3","","12.6","","40","","","","35","","7","","9.7","","100.06","","30","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 13:00","2025","08","03","13:00","","28.0","","11.7","","36","","","","27","","9","","9.7","","100.02","","30","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 14:00","2025","08","03","14:00","","28.6","","11.9","","35","","","","32","","15","","9.7","","99.98","","31","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 15:00","2025","08","03","15:00","","28.4","","13.8","","40","","","","1","","12","","9.7","","99.95","","32","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 16:00","2025","08","03","16:00","","28.4","","14.2","","41","","","","17","","7","","9.7","","99.94","","32","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 17:00","2025","08","03","17:00","","27.5","","13.7","","42","","","","15","","9","","9.7","","99.92","","31","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 18:00","2025","08","03","18:00","","27.5","","14.0","","43","","","","36","","14","","9.7","","99.93","","31","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 19:00","2025","08","03","19:00","","26.1","","14.7","","49","","","","1","","17","","9.7","","99.95","","30","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 20:00","2025","08","03","20:00","","24.7","","14.4","","52","","","","1","","14","","9.7","","99.97","","28","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 21:00","2025","08","03","21:00","","24.0","","14.1","","53","","","","36","","12","","9.7","","100.01","","27","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 22:00","2025","08","03","22:00","","23.4","","14.3","","56","","","","35","","10","","9.7","","100.00","","27","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-03 23:00","2025","08","03","23:00","","22.2","","14.2","","60","","","","35","","14","","16.1","","100.01","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 00:00","2025","08","04","00:00","","20.6","","13.6","","63","","","","32","","6","","16.1","","100.03","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 01:00","2025","08","04","01:00","","19.8","","13.3","","66","","","","34","","11","","16.1","","100.02","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 02:00","2025","08","04","02:00","","18.9","","13.3","","69","","","","34","","11","","16.1","","100.03","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 03:00","2025","08","04","03:00","","18.0","","12.7","","71","","","","35","","9","","16.1","","100.02","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 04:00","2025","08","04","04:00","","18.5","","12.8","","69","","","","32","","9","","16.1","","100.04","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 05:00","2025","08","04","05:00","","16.3","","12.4","","78","","","","30","","5","","12.9","","100.12","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 06:00","2025","08","04","06:00","","17.4","","12.9","","74","","","","28","","9","","9.7","","100.18","","","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 07:00","2025","08","04","07:00","","20.1","","12.7","","62","","","","30","","10","","9.7","","100.23","","","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 08:00","2025","08","04","08:00","","22.1","","13.9","","59","","","","31","","6","","9.7","","100.22","","25","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 09:00","2025","08","04","09:00","","24.5","","14.2","","52","","","","1","","12","","9.7","","100.21","","28","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 10:00","2025","08","04","10:00","","26.3","","13.8","","46","","","","1","","9","","12.9","","100.19","","30","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 11:00","2025","08","04","11:00","","27.0","","12.0","","39","","","","28","","8","","12.9","","100.19","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 12:00","2025","08","04","12:00","","28.0","","9.7","","31","","","","30","","4","","12.9","","100.15","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 13:00","2025","08","04","13:00","","28.7","","8.7","","28","","","","26","","10","","16.1","","100.10","","29","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 14:00","2025","08","04","14:00","","27.9","","12.6","","38","","","","16","","16","","16.1","","100.11","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 15:00","2025","08","04","15:00","","27.5","","13.0","","40","","","","15","","19","","16.1","","100.11","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 16:00","2025","08","04","16:00","","27.3","","12.8","","40","","","","15","","19","","16.1","","100.10","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 17:00","2025","08","04","17:00","","26.5","","12.2","","41","","","","15","","18","","12.9","","100.10","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 18:00","2025","08","04","18:00","","26.1","","11.3","","39","","","","15","","13","","16.1","","100.09","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 19:00","2025","08","04","19:00","","25.5","","11.5","","41","","","","14","","10","","16.1","","100.11","","28","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 20:00","2025","08","04","20:00","","24.8","","10.9","","41","","","","15","","6","","19.3","","100.12","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 21:00","2025","08","04","21:00","","24.5","","10.8","","42","","","","","","0","","19.3","","100.20","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 22:00","2025","08","04","22:00","","23.1","","13.7","","55","","","","35","","17","","19.3","","100.25","","26","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-04 23:00","2025","08","04","23:00","","22.2","","13.7","","58","","","","36","","15","","19.3","","100.29","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 00:00","2025","08","05","00:00","","21.1","","13.8","","63","","","","35","","14","","19.3","","100.30","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 01:00","2025","08","05","01:00","","19.9","","14.3","","70","","","","36","","10","","19.3","","100.30","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 02:00","2025","08","05","02:00","","19.4","","14.4","","72","","","","3","","6","","19.3","","100.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 03:00","2025","08","05","03:00","","19.1","","14.9","","76","","","","2","","7","","19.3","","100.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 04:00","2025","08","05","04:00","","19.6","","16.6","","83","","","","5","","7","","19.3","","100.38","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 05:00","2025","08","05","05:00","","20.3","","18.6","","89","","","","8","","8","","12.9","","100.43","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 06:00","2025","08","05","06:00","","20.5","","18.5","","88","","","","8","","13","","9.7","","100.46","","27","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 07:00","2025","08","05","07:00","","21.1","","18.3","","84","","","","9","","10","","9.7","","100.50","","27","","","","Haze"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 08:00","2025","08","05","08:00","","22.2","","18.0","","77","","","","7","","10","","12.9","","100.55","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 09:00","2025","08","05","09:00","","23.6","","17.6","","69","","","","9","","10","","16.1","","100.57","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 10:00","2025","08","05","10:00","","24.9","","18.0","","65","","","","11","","8","","16.1","","100.57","","31","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 11:00","2025","08","05","11:00","","26.0","","16.7","","56","","","","12","","10","","16.1","","100.57","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 12:00","2025","08","05","12:00","","","","","","","","","","","","","","","","","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 13:00","2025","08","05","13:00","","27.2","","16.4","","51","","","","13","","12","","16.1","","100.52","","32","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 14:00","2025","08","05","14:00","","27.9","","15.9","","47","","","","13","","13","","16.1","","100.49","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 15:00","2025","08","05","15:00","","27.9","","14.1","","42","","","","10","","16","","16.1","","100.46","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 16:00","2025","08","05","16:00","","27.6","","14.8","","45","","","","9","","16","","16.1","","100.47","","31","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 17:00","2025","08","05","17:00","","27.5","","12.4","","39","","","","9","","19","","16.1","","100.45","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 18:00","2025","08","05","18:00","","26.6","","10.9","","37","","","","9","","13","","19.3","","100.47","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 19:00","2025","08","05","19:00","","25.1","","12.6","","45","","","","11","","14","","19.3","","100.48","","28","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 20:00","2025","08","05","20:00","","23.9","","14.2","","54","","","","8","","10","","19.3","","100.51","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 21:00","2025","08","05","21:00","","23.2","","15.1","","60","","","","6","","11","","19.3","","100.57","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 22:00","2025","08","05","22:00","","22.9","","16.1","","65","","","","7","","8","","24.1","","100.56","","28","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-05 23:00","2025","08","05","23:00","","22.6","","17.6","","73","","","","8","","8","","24.1","","100.59","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 00:00","2025","08","06","00:00","","22.5","","18.0","","75","","","","8","","14","","24.1","","100.62","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 01:00","2025","08","06","01:00","","22.0","","18.0","","78","","","","8","","12","","24.1","","100.61","","28","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 02:00","2025","08","06","02:00","","21.4","","15.4","","68","","","","8","","12","","24.1","","100.59","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 03:00","2025","08","06","03:00","","21.0","","14.9","","68","","","","8","","14","","24.1","","100.60","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 04:00","2025","08","06","04:00","","20.4","","14.8","","70","","","","4","","10","","24.1","","100.64","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 05:00","2025","08","06","05:00","","20.7","","14.3","","66","","","","6","","11","","24.1","","100.65","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 06:00","2025","08","06","06:00","","20.7","","13.9","","65","","","","6","","8","","19.3","","100.69","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 07:00","2025","08","06","07:00","","20.8","","13.7","","64","","","","5","","10","","19.3","","100.72","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 08:00","2025","08","06","08:00","","21.4","","15.3","","68","","","","7","","10","","24.1","","100.78","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 09:00","2025","08","06","09:00","","22.4","","17.4","","73","","","","9","","12","","24.1","","100.77","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 10:00","2025","08","06","10:00","","24.2","","18.5","","70","","","","8","","9","","19.3","","100.78","","31","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 11:00","2025","08","06","11:00","","23.5","","18.6","","73","","","","13","","13","","16.1","","100.78","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 12:00","2025","08","06","12:00","","24.4","","18.8","","71","","","","10","","15","","16.1","","100.75","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 13:00","2025","08","06","13:00","","25.4","","18.6","","66","","","","10","","14","","19.3","","100.68","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 14:00","2025","08","06","14:00","","27.0","","17.2","","55","","","","9","","10","","16.1","","100.62","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 15:00","2025","08","06","15:00","","27.7","","17.2","","52","","","","8","","13","","12.9","","100.60","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 16:00","2025","08","06","16:00","","28.0","","16.0","","48","","","","14","","8","","9.7","","100.59","","33","","","","Smoke"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 17:00","2025","08","06","17:00","","27.2","","17.1","","53","","","","12","","13","","12.9","","100.55","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 18:00","2025","08","06","18:00","","26.4","","16.7","","55","","","","10","","10","","12.9","","100.53","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 19:00","2025","08","06","19:00","","23.8","","18.9","","74","","","","12","","16","","16.1","","100.55","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 20:00","2025","08","06","20:00","","23.4","","18.2","","72","","","","11","","10","","19.3","","100.53","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 21:00","2025","08","06","21:00","","23.6","","18.0","","70","","","","13","","5","","19.3","","100.55","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 22:00","2025","08","06","22:00","","23.4","","17.6","","69","","","","11","","8","","24.1","","100.54","","29","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-06 23:00","2025","08","06","23:00","","22.6","","17.9","","75","","","","11","","8","","24.1","","100.54","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-07 00:00","2025","08","07","00:00","","22.4","","16.9","","71","","","","11","","6","","24.1","","100.54","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-07 01:00","2025","08","07","01:00","","22.0","","16.9","","73","","","","10","","5","","24.1","","100.52","","27","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-07 02:00","2025","08","07","02:00","","21.4","","17.7","","79","","","","11","","4","","24.1","","100.53","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-07 03:00","2025","08","07","03:00","","21.0","","18.7","","87","","","","9","","4","","24.1","","100.50","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-07 04:00","2025","08","07","04:00","","21.1","","19.1","","88","","","","11","","6","","19.3","","100.50","","28","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-07 05:00","2025","08","07","05:00","","21.3","","19.1","","87","","","","14","","5","","19.3","","100.54","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-07 06:00","2025","08","07","06:00","","21.2","","17.3","","78","","","","","","0","","16.1","","100.58","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-07 07:00","2025","08","07","07:00","","22.7","","16.6","","68","","","","20","","7","","16.1","","100.58","","28","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2025-08-07 08:00","2025","08","07","08:00","","23.6","","16.1","","62","","","","19","","11","","16.1","","100.56","","28","","","","NA"
