"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 00:00","2026","04","01","00:00","","8.0","","6.8","","93","","","","34","","35","","16.1","","99.11","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 01:00","2026","04","01","01:00","","7.0","","4.5","","84","","","","33","","35","","24.1","","99.22","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 02:00","2026","04","01","02:00","","5.9","","3.3","","83","","","","33","","27","","24.1","","99.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 03:00","2026","04","01","03:00","","4.0","","1.5","","84","","","","34","","30","","24.1","","99.44","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 04:00","2026","04","01","04:00","","3.3","","0.8","","84","","","","34","","29","","24.1","","99.58","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 05:00","2026","04","01","05:00","","2.4","","0.2","","86","","","","34","","27","","24.1","","99.71","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 06:00","2026","04","01","06:00","","1.5","","-0.9","","84","","","","34","","34","","24.1","","99.86","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 07:00","2026","04","01","07:00","","1.4","","-1.8","","80","","","","35","","21","","24.1","","100.04","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 08:00","2026","04","01","08:00","","1.2","","-2.3","","78","","","","33","","33","","24.1","","100.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 09:00","2026","04","01","09:00","","1.9","","-1.6","","78","","","","36","","25","","24.1","","100.28","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 10:00","2026","04","01","10:00","","1.8","","-2.2","","75","","","","35","","34","","24.1","","100.35","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 11:00","2026","04","01","11:00","","1.6","","-2.6","","74","","","","34","","22","","24.1","","100.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 12:00","2026","04","01","12:00","","1.6","","-2.3","","75","","","","34","","22","","24.1","","100.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 13:00","2026","04","01","13:00","","2.0","","-2.0","","75","","","","2","","21","","24.1","","100.49","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 14:00","2026","04","01","14:00","","2.4","","-1.7","","75","","","","1","","17","","24.1","","100.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 15:00","2026","04","01","15:00","","3.0","","-1.9","","71","","","","1","","17","","24.1","","100.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 16:00","2026","04","01","16:00","","3.5","","-1.6","","69","","","","1","","20","","24.1","","100.48","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 17:00","2026","04","01","17:00","","3.7","","-1.4","","69","","","","2","","15","","24.1","","100.52","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 18:00","2026","04","01","18:00","","3.9","","-0.7","","72","","","","4","","18","","24.1","","100.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 19:00","2026","04","01","19:00","","3.7","","-1.0","","71","","","","2","","18","","24.1","","100.59","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 20:00","2026","04","01","20:00","","4.2","","-0.6","","71","","","","7","","19","","24.1","","100.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 21:00","2026","04","01","21:00","","3.3","","-1.4","","72","","","","9","","21","","24.1","","100.70","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 22:00","2026","04","01","22:00","","2.6","","-1.3","","76","","","","8","","19","","24.1","","100.73","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-01 23:00","2026","04","01","23:00","","2.1","","-2.0","","74","","","","9","","23","","24.1","","100.73","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 00:00","2026","04","02","00:00","","1.4","","-3.9","","68","","","","7","","21","","24.1","","100.75","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 01:00","2026","04","02","01:00","","1.1","","-4.2","","68","","","","8","","18","","24.1","","100.73","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 02:00","2026","04","02","02:00","","0.6","","-4.8","","67","","","","8","","17","","24.1","","100.69","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 03:00","2026","04","02","03:00","","0.0","","-4.9","","69","","","","6","","14","","24.1","","100.61","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 04:00","2026","04","02","04:00","","0.0","","-5.0","","69","","","","6","","15","","24.1","","100.64","","","","-4","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 05:00","2026","04","02","05:00","","0.2","","-4.5","","70","","","","8","","12","","24.1","","100.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 06:00","2026","04","02","06:00","","0.6","","-4.0","","72","","","","7","","13","","24.1","","100.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 07:00","2026","04","02","07:00","","1.1","","-3.6","","71","","","","8","","13","","24.1","","100.60","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 08:00","2026","04","02","08:00","","1.4","","-3.2","","71","","","","8","","23","","24.1","","100.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 09:00","2026","04","02","09:00","","1.7","","-2.3","","75","","","","9","","21","","24.1","","100.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 10:00","2026","04","02","10:00","","2.1","","-0.9","","80","","","","9","","22","","12.9","","100.56","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 11:00","2026","04","02","11:00","","2.0","","0.4","","90","","","","9","","26","","8.1","","100.48","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 12:00","2026","04","02","12:00","","1.9","","0.8","","92","","","","8","","23","","6.4","","100.38","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 13:00","2026","04","02","13:00","","2.0","","1.0","","93","","","","9","","26","","9.7","","100.34","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 14:00","2026","04","02","14:00","","2.1","","1.3","","94","","","","9","","17","","8.1","","100.25","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 15:00","2026","04","02","15:00","","2.5","","1.8","","95","","","","8","","22","","6.4","","100.07","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 16:00","2026","04","02","16:00","","3.0","","2.4","","96","","","","9","","20","","3.2","","99.97","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 17:00","2026","04","02","17:00","","3.4","","2.8","","96","","","","9","","25","","1.6","","99.87","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 18:00","2026","04","02","18:00","","3.7","","3.2","","96","","","","8","","21","","2.0","","99.82","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 19:00","2026","04","02","19:00","","3.8","","3.4","","97","","","","10","","18","","2.0","","99.72","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 20:00","2026","04","02","20:00","","4.0","","3.6","","97","","","","9","","22","","1.2","","99.65","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 21:00","2026","04","02","21:00","","4.3","","3.9","","97","","","","9","","16","","0.8","","99.55","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 22:00","2026","04","02","22:00","","4.6","","4.2","","97","","","","10","","7","","8.1","","99.43","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-02 23:00","2026","04","02","23:00","","5.1","","4.7","","97","","","","10","","6","","9.7","","99.39","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-04-03 00:00","2026","04","03","00:00","","5.2","","4.8","","97","","","","","","0","","8.1","","99.31","","","","","","Fog"
